intent_id,intent_name,platform,sector,city,buyer_signal_strength,daily_target_min,daily_target_max,query_1,query_2,query_3,query_4,query_5,query_6,exclude_terms,target_roles,offer_angle
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Nairobi,warm,10,20,"""recruitment partner"" Kenya","""recruitment partner"" Nairobi","BPO ""recruitment partner"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Nairobi,warm,10,20,"""sales hires"" Kenya","""sales hires"" Nairobi","BPO ""sales hires"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Nairobi,warm,10,20,"""high attrition"" Kenya","""high attrition"" Nairobi","BPO ""high attrition"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Nairobi,warm,10,20,"""training gaps"" Kenya","""training gaps"" Nairobi","BPO ""training gaps"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""urgent hiring"" Kenya","""urgent hiring"" Mombasa","BPO ""urgent hiring"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""need staff"" Kenya","""need staff"" Mombasa","BPO ""need staff"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""recruitment partner"" Kenya","""recruitment partner"" Mombasa","BPO ""recruitment partner"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""sales hires"" Kenya","""sales hires"" Mombasa","BPO ""sales hires"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""high attrition"" Kenya","""high attrition"" Mombasa","BPO ""high attrition"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Mombasa,warm,10,20,"""training gaps"" Kenya","""training gaps"" Mombasa","BPO ""training gaps"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Kisumu,warm,10,20,"""urgent hiring"" Kenya","""urgent hiring"" Kisumu","BPO ""urgent hiring"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
hiring_workforce,"Hiring, Workforce, and Staffing",LinkedIn,BPO,Kisumu,warm,10,20,"""need staff"" Kenya","""need staff"" Kisumu","BPO ""need staff"" Kenya",BPO buyer intent Kenya,BPO procurement need Kenya,BPO operations pain Kenya,job seeker post | HR tips,HR Manager | People Ops Lead | Founder,faster role-to-hire workflow and better staffing predictability
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""need more leads"" Kenya","""need more leads"" Nairobi","SaaS ""need more leads"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""low conversion"" Kenya","""low conversion"" Nairobi","SaaS ""low conversion"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""sales pipeline dry"" Kenya","""sales pipeline dry"" Nairobi","SaaS ""sales pipeline dry"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""book more demos"" Kenya","""book more demos"" Nairobi","SaaS ""book more demos"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""improve response rate"" Kenya","""improve response rate"" Nairobi","SaaS ""improve response rate"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Nairobi,hot,15,30,"""follow-up process"" Kenya","""follow-up process"" Nairobi","SaaS ""follow-up process"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""need more leads"" Kenya","""need more leads"" Mombasa","SaaS ""need more leads"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""low conversion"" Kenya","""low conversion"" Mombasa","SaaS ""low conversion"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""sales pipeline dry"" Kenya","""sales pipeline dry"" Mombasa","SaaS ""sales pipeline dry"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""book more demos"" Kenya","""book more demos"" Mombasa","SaaS ""book more demos"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""improve response rate"" Kenya","""improve response rate"" Mombasa","SaaS ""improve response rate"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Mombasa,hot,15,30,"""follow-up process"" Kenya","""follow-up process"" Mombasa","SaaS ""follow-up process"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Kisumu,hot,15,30,"""need more leads"" Kenya","""need more leads"" Kisumu","SaaS ""need more leads"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
sales_pipeline_growth,Sales Pipeline and Lead Generation,LinkedIn,SaaS,Kisumu,hot,15,30,"""low conversion"" Kenya","""low conversion"" Kisumu","SaaS ""low conversion"" Kenya",SaaS buyer intent Kenya,SaaS procurement need Kenya,SaaS operations pain Kenya,growth hack thread | marketing tutorial,Head of Sales | Growth Lead | Founder,lead qualification + conversion orchestration for same-day revenue
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""too many inquiries"" Kenya","""too many inquiries"" Nairobi","Retail ""too many inquiries"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""slow response"" Kenya","""slow response"" Nairobi","Retail ""slow response"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""WhatsApp support"" Kenya","""WhatsApp support"" Nairobi","Retail ""WhatsApp support"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""support backlog"" Kenya","""support backlog"" Nairobi","Retail ""support backlog"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""customer complaints"" Kenya","""customer complaints"" Nairobi","Retail ""customer complaints"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Nairobi,hot,12,25,"""response time"" Kenya","""response time"" Nairobi","Retail ""response time"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""too many inquiries"" Kenya","""too many inquiries"" Mombasa","Retail ""too many inquiries"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""slow response"" Kenya","""slow response"" Mombasa","Retail ""slow response"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""WhatsApp support"" Kenya","""WhatsApp support"" Mombasa","Retail ""WhatsApp support"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""support backlog"" Kenya","""support backlog"" Mombasa","Retail ""support backlog"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""customer complaints"" Kenya","""customer complaints"" Mombasa","Retail ""customer complaints"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Mombasa,hot,12,25,"""response time"" Kenya","""response time"" Mombasa","Retail ""response time"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Kisumu,hot,12,25,"""too many inquiries"" Kenya","""too many inquiries"" Kisumu","Retail ""too many inquiries"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
customer_support_automation,Customer Support and WhatsApp Automation,LinkedIn,Retail,Kisumu,hot,12,25,"""slow response"" Kenya","""slow response"" Kisumu","Retail ""slow response"" Kenya",Retail buyer intent Kenya,Retail procurement need Kenya,Retail operations pain Kenya,customer rant without business owner context,Customer Experience Lead | Operations Manager | Founder,automated first response + lead routing + follow-up discipline
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""low cart conversion"" Kenya","""low cart conversion"" Nairobi","D2C ""low cart conversion"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""catalog not converting"" Kenya","""catalog not converting"" Nairobi","D2C ""catalog not converting"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""need online sales"" Kenya","""need online sales"" Nairobi","D2C ""need online sales"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""product inquiries"" Kenya","""product inquiries"" Nairobi","D2C ""product inquiries"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""checkout dropoff"" Kenya","""checkout dropoff"" Nairobi","D2C ""checkout dropoff"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Nairobi,warm,10,25,"""catalog cleanup"" Kenya","""catalog cleanup"" Nairobi","D2C ""catalog cleanup"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""low cart conversion"" Kenya","""low cart conversion"" Mombasa","D2C ""low cart conversion"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""catalog not converting"" Kenya","""catalog not converting"" Mombasa","D2C ""catalog not converting"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""need online sales"" Kenya","""need online sales"" Mombasa","D2C ""need online sales"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""product inquiries"" Kenya","""product inquiries"" Mombasa","D2C ""product inquiries"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""checkout dropoff"" Kenya","""checkout dropoff"" Mombasa","D2C ""checkout dropoff"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Mombasa,warm,10,25,"""catalog cleanup"" Kenya","""catalog cleanup"" Mombasa","D2C ""catalog cleanup"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Kisumu,warm,10,25,"""low cart conversion"" Kenya","""low cart conversion"" Kisumu","D2C ""low cart conversion"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
ecommerce_catalog_conversion,E-commerce Catalog and Conversion,LinkedIn,D2C,Kisumu,warm,10,25,"""catalog not converting"" Kenya","""catalog not converting"" Kisumu","D2C ""catalog not converting"" Kenya",D2C buyer intent Kenya,D2C procurement need Kenya,D2C operations pain Kenya,shopper recommendation post,E-commerce Manager | Digital Lead | Founder,catalog optimization + inquiry-to-order conversion
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""looking for office space"" Kenya","""looking for office space"" Nairobi","Real Estate ""looking for office space"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""shop space needed"" Kenya","""shop space needed"" Nairobi","Real Estate ""shop space needed"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""commercial property"" Kenya","""commercial property"" Nairobi","Real Estate ""commercial property"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""warehouse space"" Kenya","""warehouse space"" Nairobi","Real Estate ""warehouse space"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""lease terms"" Kenya","""lease terms"" Nairobi","Real Estate ""lease terms"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Nairobi,warm,10,20,"""location shortlist"" Kenya","""location shortlist"" Nairobi","Real Estate ""location shortlist"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""looking for office space"" Kenya","""looking for office space"" Mombasa","Real Estate ""looking for office space"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""shop space needed"" Kenya","""shop space needed"" Mombasa","Real Estate ""shop space needed"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""commercial property"" Kenya","""commercial property"" Mombasa","Real Estate ""commercial property"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""warehouse space"" Kenya","""warehouse space"" Mombasa","Real Estate ""warehouse space"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""lease terms"" Kenya","""lease terms"" Mombasa","Real Estate ""lease terms"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Mombasa,warm,10,20,"""location shortlist"" Kenya","""location shortlist"" Mombasa","Real Estate ""location shortlist"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Kisumu,warm,10,20,"""looking for office space"" Kenya","""looking for office space"" Kisumu","Real Estate ""looking for office space"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
real_estate_space,"Real Estate, Office, and Commercial Space",LinkedIn,Real Estate,Kisumu,warm,10,20,"""shop space needed"" Kenya","""shop space needed"" Kisumu","Real Estate ""shop space needed"" Kenya",Real Estate buyer intent Kenya,Real Estate procurement need Kenya,Real Estate operations pain Kenya,broker ad | property listing spam,Admin Lead | Founder | Operations Manager,requirements capture + fast shortlist + negotiation route
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""need ERP"" Kenya","""need ERP"" Nairobi","Manufacturing ""need ERP"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""system migration"" Kenya","""system migration"" Nairobi","Manufacturing ""system migration"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""cybersecurity help"" Kenya","""cybersecurity help"" Nairobi","Manufacturing ""cybersecurity help"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""data backup"" Kenya","""data backup"" Nairobi","Manufacturing ""data backup"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""legacy systems"" Kenya","""legacy systems"" Nairobi","Manufacturing ""legacy systems"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Nairobi,warm,10,20,"""manual process pain"" Kenya","""manual process pain"" Nairobi","Manufacturing ""manual process pain"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""need ERP"" Kenya","""need ERP"" Mombasa","Manufacturing ""need ERP"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
